                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     90,                0.86319,                 1.3298,                0.64651,                0.96566,                0.49214,                0.41661,                0.40204,                0.18338,                0.50849,                  0.391,                0.38066,                0.15842,                 1.9889,                 2.7879,                 1.8904,                 1.5816,             0.00039945,             0.00039945,             0.00039945
                     91,                 0.9288,                 1.3742,                0.66971,                0.98265,                0.51265,                  0.445,                  0.425,                0.18884,                0.49203,                0.42711,                0.40494,                0.16338,                 1.9986,                 2.7599,                 1.9157,                 1.5824,             0.00039591,             0.00039591,             0.00039591
                     92,                0.87273,                  1.287,                0.63375,                0.95004,                0.48746,                0.41188,                0.41588,                0.18691,                0.49377,                 0.3937,                0.38705,                0.15947,                 2.0044,                 2.7562,                 1.8084,                 1.6036,             0.00039238,             0.00039238,             0.00039238
                     93,                0.88825,                 1.3421,                0.64658,                0.96278,                0.53268,                0.41303,                0.41844,                0.19005,                0.51976,                0.40301,                0.39671,                0.16642,                 1.9746,                 2.7272,                 1.8359,                 1.5809,             0.00038884,             0.00038884,             0.00038884
                     94,                0.87721,                 1.2727,                 0.6386,                0.95441,                0.53628,                0.40444,                0.41199,                0.18882,                0.54026,                0.40301,                0.40368,                0.16398,                 2.0057,                 2.7526,                 1.8315,                 1.6032,             0.00038531,             0.00038531,             0.00038531
                     95,                0.87729,                 1.3362,                0.63824,                0.96632,                0.55608,                0.39656,                0.42102,                0.19415,                0.55677,                  0.398,                0.40753,                0.16317,                 2.0011,                 2.7375,                 1.8365,                 1.5863,             0.00038178,             0.00038178,             0.00038178
                     96,                0.85799,                 1.3172,                0.63024,                0.96403,                0.56803,                0.37151,                0.41115,                0.18636,                0.57724,                0.37043,                0.39832,                0.16101,                  2.002,                 2.8149,                 1.8547,                 1.5928,             0.00037824,             0.00037824,             0.00037824
                     97,                0.86141,                 1.3093,                 0.6077,                0.96027,                0.47079,                0.42448,                0.40553,                 0.1863,                0.48987,                0.41088,                0.39537,                0.16222,                  1.977,                 2.7526,                 1.8564,                 1.5675,             0.00037471,             0.00037471,             0.00037471
                     98,                0.85969,                 1.2561,                 0.6239,                0.95509,                0.53208,                0.41431,                0.42276,                0.19302,                0.52013,                  0.405,                0.40234,                0.16569,                 1.9888,                  2.708,                 1.8383,                 1.5878,             0.00037117,             0.00037117,             0.00037117
                     99,                0.84392,                  1.282,                0.61162,                0.94867,                0.48389,                0.42886,                0.42271,                0.19739,                0.53979,                 0.3844,                0.40875,                0.17327,                 1.9674,                 2.6812,                  1.818,                 1.5724,             0.00036764,             0.00036764,             0.00036764
                    100,                0.88809,                 1.3055,                0.63119,                0.96056,                0.49272,                0.40945,                0.40803,                0.19347,                0.54231,                0.37366,                0.39615,                0.17062,                 1.9382,                 2.6958,                 1.9143,                 1.5508,              0.0003641,              0.0003641,              0.0003641
