                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     91,                0.98548,                 1.5032,                0.73429,                0.97956,                0.50853,                0.43593,                0.41796,                0.19827,                0.51059,                0.41746,                0.40623,                0.16873,                   1.96,                 2.8469,                 1.7495,                 1.5645,             0.00039591,             0.00039591,             0.00039591
                     92,                0.97785,                 1.4391,                0.72008,                 0.9786,                0.53612,                 0.4116,                0.42728,                0.19706,                0.55527,                0.39442,                0.40668,                0.16678,                 1.9562,                 2.7875,                 1.7114,                  1.545,             0.00039238,             0.00039238,             0.00039238
                     93,                  1.027,                  1.498,                0.74333,                0.99348,                0.54254,                0.40372,                0.41427,                0.19371,                0.51794,                0.40515,                0.39707,                0.16376,                 1.9817,                  2.891,                 1.7848,                 1.5844,             0.00038884,             0.00038884,             0.00038884
                     94,                0.99951,                 1.4714,                0.74598,                0.98926,                0.55527,                0.40844,                0.43604,                 0.2017,                0.54749,                0.40271,                0.41507,                0.16927,                 1.9571,                  2.813,                 1.7171,                 1.5498,             0.00038531,             0.00038531,             0.00038531
                     95,                0.99764,                 1.4473,                0.74466,                 0.9813,                0.51109,                0.40932,                0.42501,                0.20031,                0.51199,                0.41004,                0.41032,                0.16519,                 1.9433,                 2.8311,                 1.7274,                 1.5415,             0.00038178,             0.00038178,             0.00038178
                     96,                0.96046,                  1.427,                0.70648,                0.97485,                0.57046,                0.41016,                0.43314,                0.20222,                0.57164,                0.40216,                 0.4118,                0.16725,                 1.9591,                 2.8488,                 1.6904,                 1.5491,             0.00037824,             0.00037824,             0.00037824
                     97,                0.96949,                 1.4582,                0.71944,                0.97548,                0.56084,                0.39298,                0.42728,                 0.1981,                0.59514,                0.37039,                0.39873,                0.16701,                 1.9511,                 2.8195,                 1.7693,                 1.5411,             0.00037471,             0.00037471,             0.00037471
                     98,                 1.0012,                 1.4746,                0.74339,                0.98128,                 0.5349,                0.42973,                 0.4281,                0.20037,                0.52346,                0.41016,                0.40513,                0.16668,                 1.9466,                 2.8035,                 1.7694,                 1.5295,             0.00037117,             0.00037117,             0.00037117
                     99,                0.98786,                 1.4914,                0.72782,                0.98183,                0.53022,                0.40945,                0.42703,                0.19877,                0.53068,                0.39728,                0.40311,                0.16806,                 1.9615,                 2.7842,                 1.7593,                 1.5482,             0.00036764,             0.00036764,             0.00036764
                    100,                0.96951,                 1.4329,                0.72322,                0.98182,                0.50272,                0.43737,                0.42479,                 0.1981,                0.50896,                0.41231,                0.41148,                0.17336,                 1.9597,                 2.8015,                 1.7332,                 1.5632,              0.0003641,              0.0003641,              0.0003641
